Base Peak MZ,Component RT,Base Peak Area,Component Area,Compound Name,Match Factor,Sample Name,File Name
207.02,27.0092932890284,4553.03441333002,1035.91656819903,2-Chloroaniline-5-sulfonic acid,69.0912777405083,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
208,27.0140399211876,898.215148407587,371.869861703099,2-iodo-1-methyl-1H-imidazole,56.0319329934739,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
346,27.0191945330169,24689.5863703231,386.558812080854,"Benzeneacetic acid, 4-[(2,2,3,3,4,4,4-heptafluoro-1-oxobutyl)amino]-.alpha.-hydroxy-3-methoxy-.alpha.-(trifluoromethyl)-, methyl ester",54.4101160045399,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
210.95,27.0246414337794,485.934196968077,168.248972523384,"2,2,6,6-Tetramethyl-1,5-dioxa-2,6-disila-3,4:7,8-dibenzocyclooctane",52.8567992746635,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
205,27.0247149167332,16204.5014469948,432.547281748787,5-(4-Hexyloxybenzoyloxy)-2-(4-nitrophenyl)pyrimidine,57.3401970147798,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
207.02,27.0275629234586,2383.2611503906,3293.52563280407,4-Bromo-3-chloroaniline,50.2834803203563,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
45,27.0301062120072,37453.5179403782,334.506654923753,"Benzaldehyde, 3,5-bis(methoxymethoxy)-",59.9254593551194,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
264.23,27.0302765297757,371.036639099119,203.178152633212,"10H-Phenoxaphosphine, 2-fluoro-10-hydroxy-8-methyl-, 10-oxide",62.2421362576487,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
285.8,27.0312202742625,34.4554157466886,80.0373213714713,"2,5-Diphenyl-6,7-dihydropyrazolo[1,5-c]pyrimidin-7-one",58.9818603660932,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
270,27.0346159630946,231.722086122508,242.087730087362,"Aniline, 2,6-diphenyl-4-methyl-N-(2,2-dimethyl-1-(2-pyridyl)propyl)-",55.5660718372522,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
264.23,27.0463764701714,173.214021606444,609.891126153789,"S-Tetrazine, 1,4-dihydro-1,4-dimethyl-3,6-diphenyl-",50.1081122759397,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
248.19,27.0466596250116,289.308724456785,923.757129708007,Ambucetamide,50.9665974860502,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
181,27.059354948081,891.402087705609,3005.3145691878,Dibutyl propanephosphonate,64.5772543646692,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
178,27.0674870488074,351.309532738033,278.191237675964,"Benzenaminium, 4-carboxy-N,N,N-trimethyl-, hydroxide, inner salt",60.0882322420849,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
133.98,27.0854017359086,2595.68758081875,312.935349297133,2-Hydrazino-5-cyanopyridine,58.2478943400418,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
225,27.0981675922315,373.860553714747,330.600853312555,"Phthalic acid, 4-chlorophenyl phenyl ester",51.0492208976616,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
166,27.1049941691575,142.38263716509,285.909330637761,"Thiophen-2-methylamine, N,N-dinonyl-",50.288365418423,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
313,27.106232957172,195.000428564076,125.699671000684,"Silane, diethyl(cis-4-methylcyclohexyloxy)nonyloxy-",52.8230687250813,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
253.94,27.1097951674419,57467.5864032822,885.911744732098,"2,4-Diamino-6-[O-chlorobenzyl]-5H-pyrrolo[3,4-d]pyrimidin-7[6H]-one",53.8600189014349,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
156,27.1104113840397,763.384845664965,279.293231249231,"Quinoline, 2,4-dimethyl-, 1-oxide",51.2446757001756,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
107,27.1107607110961,401.976460987083,105.182803123038,"Terephthalic acid, 2-bromo-5-fluorobenzyl heptyl ester",54.8441530583811,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
132.98,27.1270811340401,591.444513488195,379.000124496779,Rhodanine,51.7063084998074,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
343,27.1537425197608,94704.1352863581,2447.07584498783,"[1,1'-Biphenyl]-4-carboxylic acid, 2,2',3,3',4',5,5',6,6'-nonafluoro-, 2-propenyl ester",51.9317643372144,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
165.89,27.1538463386966,392.961543979641,831.940293489694,"(3S,5R,8aR)-3-(Hex-5-en-1-yl)-5-propyloctahydroindolizine",53.7885760299679,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
190.95,27.1612843337639,1181.56040993079,440.976837277481,"4(1H)-Pteridinone, 2-amino-6,7-dimethyl-",56.2407666946493,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
122.86,27.1741990332344,82.3795589447016,100.000794069122,"1,2-Benzenediol, o-(6-bromohexanoyl)-o'-(2-fluorobenzoyl)-",52.4347517858191,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
135,27.1742735099948,526.647921709324,408.923239041693,"Adamantane-1-carboxamide, N-(4-bromophenyl)-",60.8239863865707,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
39.9,27.1743261613623,252.513947353001,334.651845025892,"6-Ethyl-8-iodo-2,3-dihydro-1H-quinolin-4-one",50.4189868567414,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
416,27.1797065875758,1060.53018117142,125.651925569938,Cyclopentadienylrhodiumbis(trimethylphosphite),67.6323558040436,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
156.8,27.1859476682362,295.346236461634,462.265624204059,"2-(2,6-Dimethylphenoxy)acetohydrazide, N,N',N'-triacetyl-",54.2160488812636,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
161.91,27.1900539512065,1157.21016467857,295.790019956985,"Alanine, N-[N-(N-carboxyglycyl)-L-leucyl]-3-phenyl-, dimethyl ester, L-",51.577565338375,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
294.96,27.1937993377263,571.037027313239,754.464374316413,"4-Butylaniline, N-pentafluoropropionyl-",50.9528446961612,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
120.98,27.2177105930905,689.273217262282,160.068328988373,"Methanone, (4-hydroxyphenyl)phenyl-",52.7751677405859,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
253,27.2213856082871,225842.402049433,2068.35965704904,"1-((1-Butoxypropan-2-yl)oxy)propan-2-yl 2,3,4,5,6-pentafluorobenzoate",51.4963724297531,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
266,27.2228135209074,1697.7925159521,398.338413240229,"l-Proline, n-heptafluorobutyryl-, dodecyl ester",50.1670325615326,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
194.99,27.2229443353189,441.162432568347,285.911249360964,"2-Hydroxy-5-dibenzosuberone, heptafluorobutyrate",54.9520604521138,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
158.85,27.2230106043462,139.929013687129,383.724674023459,"Benzamide, 2,3,4-trifluoro-N-(2-butyl)-N-tetradecyl-",50.7264388822562,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
110.92,27.2278957714906,251.731582700724,230.672228595919,"Thiophene-2-carboxamide, N-(3-methylphenyl)-",53.7653743019746,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
329,27.2498620063599,16869.1595151787,319.928588330754,"Stannane, methylenebis[trimethyl-",61.7588639443269,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
281.02,27.2556422923976,3653.84733949993,963.705886348188,"Vanadium, bis[(1,2,3,3a,7a-.eta.)-1H-inden-1-yl]-",55.9105658425625,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
283,27.2625567181358,163471.481045437,197804.96433981,"4-Ethoxycarbonyl-5-methyl-6-(1-propenyl)-2-(para-tolyl)perhydropyrrolo(3,4-C)pyrrole-1,3-dione",50.7640249683224,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
103,27.2710730157739,130.35518760681,211.184744555771,"3H-1,2-Dithiole",52.1886022834894,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
159,27.2821494655406,151.726732650754,226.131942940116,"Benzamide, 2,3,4-trifluoro-N-(2-butyl)-N-pentyl-",63.7732188378577,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
322.97,27.2921209245433,253.454038355827,108.855099755084,"pyrrolo[2,1-b]benzothiazole-3-carboxaldehyde, 2-methyl-",50.163361580824,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
251,27.3110074400877,42604.9759414672,1685.41262847945,2-Methyl-3-(2-chloro-5-hydroxyphenyl)-4(3H)-quinazolinone,55.6299278262861,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
191,27.3121547988096,2645.57803635686,3412.94496935331,"2-Fluoro-5-trifluoromethylbenzoic acid, isobutyl ester",56.1798722408225,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
42.98,27.3185212113476,5612.65516674231,384.348709318943,"Benzene, 1-ethyl-2,3,4,5,6-pentafluoro-",59.3360933085429,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
133.94,27.3240916885648,221.231575309752,131.26981897935,1-Pyrrolidinesulfonyl chloride,62.8112932371743,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
267,27.3243496086886,158423.562488916,1832.6351031895,"Acetophenone, 2-[5-(m-nitrophenyl)-3-phenyl-2-isoxazolin-5-yl]-",51.4184462733275,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
83,27.3251021541063,1244.91688975525,238.268241223222,"Imidazole-5-carboxylic acid, 2-amino-",53.8356891608631,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
176,27.3406679750732,992.505398935316,2044.92589768648,"2,3,4-Trifluorobenzoic acid, 2-chloroethyl ester",50.5027538121417,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
179.92,27.3446335188139,1008.77846270369,3089.94951074107,"7-Nitro-2,3-dihydro-benzo[1,4]dioxine-2-carboxylic acid",53.1192908066794,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
192,27.3495695245966,49033.4234351597,697.618002440952,"4'-Dodecyl[1,1'-biphenyl]-4-carbonitrile",50.605574368379,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
294.15,27.3521828007831,220.379793365477,283.540534147677,"1-Indolizinecarbonitrile, 2-amino-5,6,7,8-tetrahydro-3-(4-methoxybenzoyl)-",57.6863453588694,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
206,27.3521907703063,346.030872276314,515.051092849022,"3-Methoxybenzylamine, N,N-dibutyl",59.8098782239883,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
130.95,27.3555290739956,4354.37152269365,272.640601307093,"Indolizine, 5-methyl-",60.7940865803679,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
119.9,27.3579230814876,1403.55974783706,199.166933487787,"2',4'-Dimethylbenzenesulfonanilide",53.5604923276973,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
159,27.3685613634065,482.862300992976,384.094771016688,"Pyridine, 3-bromo-",51.1041457801373,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
157,27.3722520762442,98.4304959405929,86.6850005160821,"1,2-Dimethoxy-4-(adamantyl-1)benzene",54.7567732541782,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
347,27.3819983269085,256.248467826839,327.785097863997,"4-Azatricyclo[5.2.1.0(2,6)]decane-3,5-dione, 4-[4-(2-methylphenoxy)phenyl]-",59.0477495738972,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
134,27.38237575751,8061.11402535246,8518.90503473478,"[1]Benzothieno[2',3':3,4]cyclobuta[1,2-c]furan-1,3-dione, 3a,3b,8b,8c-tetrahydro-8c-methyl-",54.4933926833368,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
176.96,27.383679251318,348.249858930751,323.880032768984,"4H-Pyrido[1,2-a]pyrimidine-3-carboxylic acid, 6,7,8,9-tetrahydro-4-oxo-, ethyl ester",60.4728658625216,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
239,27.3879931458087,2641.72078827383,255.713228355043,"2-Benzyl-1,2,3,4-tetrahydropyrido[4',3'.4,5]pyrimido[1,2-a]benzimidazol-12(6H)-one",50.650447993049,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
310.13,27.3998040312443,484.290059196463,213.144939249065,"Pyrimido[4,5-b]benzothiophen-4(3H)-one, 5,6,7,8-tetrahydro-3-(2-phenylethyl)-",51.6945640753343,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
156.04,27.4148011814374,222.623364735534,306.859716404924,"9,9-Diphenyl-2-methyl-9-sila-9,10-dihydro-3-azaantracen-10-one",51.8854224024874,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
82,27.4206382461154,864.549759423253,334.139849710403,"Piperazine, 1-(2,4-dimethylphenyl)-4-(4-ethoxybenzenesulfonyl)-",60.2856228439757,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
86.96,27.4240731248671,4009.21972958278,796.489556364483,"Terephthalic acid, di(but-2-enyl) ester",63.2368469788682,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
269,27.42615329336,45594.1539829721,494.452137906256,"Benzaldehyde, 4-[[(4-methyl)phenylamino]carbonylmethoxy]-",50.4227479672668,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
252,27.4269540103726,996.949694919581,361.121724066738,"Ethyl [2-(3-nitrophenyl)imidazo[1,2-a]pyridin-3-yl]acetate",50.0888831831001,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
250,27.4303676114596,3423.51795883179,8144.45724684946,"Phthalic acid, 4-cyanophenyl 3-methylphenyl ester",62.5056401945896,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
264.23,27.4362231563107,690.384278411851,745.380767135859,"Pyrrolidin-2-one, 1-(2-nitrobenzoyl)-4-phenyl-",54.4556333714988,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
211,27.4371389872302,2164.13130564213,155.876666720905,"1,4-benzenediamine, N1,N1-dimethyl-N4-(4-nitrophenyl)-",59.8436044037926,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
137,27.4532831195738,645.125060016623,176.245376853738,"Benzeneacetic acid, 4-hydroxy-3-methoxy-, methyl ester",58.6798722698422,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
310.96,27.453436351103,107.532506839308,169.680063075618,"5,7-Dihydroxy-3-[2,3-dihydro-4-hydroxy-2-(2-hydroxyisopropyl)benzofuran-7-yl]chromone",69.3134282591493,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
342.95,27.4536636225702,86805.3258460083,966.284411791618,"Silane, diethylpentyloxytridecyloxy-",53.5909303918389,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
415.93,27.457893785211,4325.30966818046,596.967873092324,"5,5'-Bis[2-(4-aminophenyl)-1H-1,3-benzimidazol]",61.5026946963919,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
165.7,27.4593189189401,1261.63592098999,3255.15250871408,"3-Methylcatechol, diacetate",59.8244148030155,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
180.96,27.4610418961602,1699.13711248019,263.923615573172,"(2,3-Dihydro-indol-1-yl)-(2-methoxy-4-methylsulfanyl-phenyl)-methanone",59.0693581676457,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
253,27.4627148379388,726.691423034655,1248.14571893364,"2-Aminophenol, 2TMS derivative",60.6910241555099,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
202.3,27.4634824926332,335.837771312734,157.398633546036,"N-[2-(1H-Indol-3-yl)ethyl]-N-(4-nitrobenzyl)amine, 1TMS derivative",56.2170029801254,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
67,27.4645909385799,2552.4721059456,444.800024995246,"2-Furoic acid, 3,5-dimethylphenyl ester",62.7390163355638,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
41.96,27.4795687790942,410.000672558777,405.263332839397,"10-n-Propyl-6,7-benzophenothiazine-5,5-dioxide",50.324098913505,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
346.86,27.4902236648524,678.84428346538,114.817254244355,"3-Acetyl-6-hydroxy-4-pyrrolidin-1-yl-6-trifluoromethyl-cyclohexa-1,3-dienecarboxylic acid, ethyl ester",52.7587095199488,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
315,27.4920377224956,20601.219212923,33104.7495341442,"Succinic acid, 2,2,3,3,4,4,5,5-octafluoropentyl hex-5-en-1-yl ester",52.5694766640223,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
154.01,27.5068681499768,697.706466053017,248.239447990473,"Benzoic acid, 3,4-dihydroxy-",65.6716519479967,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
44.96,27.5219727709407,58623.9589304715,63899.1268240273,"Acetic acid, methoxy-, ethyl ester",58.0591987999192,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
311,27.522517828734,2231.2520770569,684.46089691807,Methyl 2-[2-(4-chlorophenyl)-5-methyl-1H-imidazol-1-yl]dithiobenzoate,57.4765887256442,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
281,27.5273689005359,877126.647347305,2429.45334701919,"Succinic acid, 3,5-dinitrobenzyl 2-methylhex-3-yl ester",52.6102048129813,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
248.19,27.5279629144121,278.412553436278,475.358799607075,"Carbonic acid, monoamide, N-(2-pentyl)-N-hexyl-, 3-chloropropyl ester",54.7142486440068,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
130.97,27.5471301642966,2539.29207344817,4337.51006046999,"Silane, dimethyl(non-5-yn-3-yloxy)butoxy-",55.6392419356097,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
158,27.5485288331337,357.112856697079,201.43111056136,"L-Glutamic acid, N,N-dimethyl-, diethyl ester",58.6498244984468,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
134,27.5569616623743,4518.37014165497,7931.24631558323,"1H-Indazol-3-ol, 1-acetyl-, acetate (ester)",58.4718161589964,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
60.93,27.5583831514796,1578.04386524772,250.259313117172,"4-Methyl-2'-phenyl-2,4'-bithiazole",57.8226537821891,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
288,27.5603645397456,33.6119978713987,87.59749756094,"4(1H)-Pyridinone, 1,2,6-trimethyl-3,5-diphenyl-",58.0283899871299,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
157.86,27.5603724229601,213.353149029425,186.771591280469,1-Methyl-3-formylindole,66.8047511396599,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
157,27.5616819057187,217.610809783929,669.985621782213,"Benzaldehyde, 2,4-difluoro-3-hydroxy-",59.7125267360265,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
284.84,27.5668299362445,457.154507236476,162.792772966471,"N-Phenyl-1-(2-phenylethyl)-4-piperidinamine, N-trifluoroacetyl-",58.014015085995,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
161,27.5701132489122,1824.78680605316,4200.92008431219,"1,2-Oxaphosphole, 3,5-bis(1,1-dimethylethyl)-2,5-dihydro-2-hydroxy-, 2-oxide",57.8404029762273,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
148,27.5711471699781,15250.8401939048,354.563008455803,"Acetamide, 2-(4-methoxyphenyl)-N-(5-trifluoromethyl-[1,3,4]thiadiazol-2-yl)-",56.7754111116923,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
314.14,27.5816698976958,382.778954456324,171.233614792907,5-(p-Nitrophenoxymethyl)-3-phenyl-2-oxazolidone,51.2988225762211,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
39.89,27.5865628490674,304.779241105781,150.306708753989,"2-(p-Methoxyphenyl)-8-methyl-8H-thieno(2,3-b)indole",56.3597628085436,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
148,27.5916433445122,644.358924346921,924.994462775604,"N-Ethyl-N-(2-([1,1,3,3,5,5-hexamethyl-5-(pyridin-3-ylmethoxy)trisiloxanyl]oxy)ethyl)-3-methylaniline",54.3456685161238,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
134,27.6086669359181,7080.01954611208,205.421226643224,"trans-2,3,4-Trichloro-2-butene nitrile",54.7796127748855,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
125,27.6092902234247,193.548117485041,798.77076715868,Benzo[e]pyrene,51.3584331773191,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
203.06,27.6110265486273,213.285594244955,399.020533703233,(+-)-2-(4-Chloro-alpha-(2-piperidinoethyl)benzyl)pyridine,52.4212717937148,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
192.97,27.6133446542767,219445.483695332,1368.84180920412,"Pyrazolo[5,1-c]-as-triazine-3-carboxylic acid, 4-amino-, hydrazide",52.4655171050128,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
166,27.6167632032072,459.594975002281,2083.89445221748,"Pyrrole-2,5-dicarboxylic acid, N,O,O'-trimethyl",59.6447808576898,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
312.85,27.6179722279279,4835.23486832903,53233.1837476003,"3,5-Dimethoxybenzylamine, PFP",56.2375747179062,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
254,27.6242576391887,62574.5609822922,422.290911226443,n-Heptafluorobutyryl-methamphetamine,59.5330352621268,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
314.95,27.624754503136,17222.0171285715,24894.3818992995,"Silane, dimethyl(2-pentyloxy)tetradecyloxy-",58.6608163734332,V7.2_bc.aa2_01042021_young,V7.2_bc.aa2_01042021_young.D
124.89,27.6290898410095,371.117010006904,163.099893253375,4-Iodo-2-(methylthio)pyrimidine,54.23859731559,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
295,27.6354426512841,1599.37023271561,226.105481374785,"Glutaric acid, hexadecyl pentafluorobenzyl ester",51.8111363013133,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
252,27.6458532231983,602.454247362136,140.686759128069,"4H-1-Benzopyran-4-one, 8-methoxy-2-phenyl-",56.5402337736246,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
196,27.6573073457228,1280.53629255963,235.477306243276,"Benzofurazan, 4,6-dinitro-, 1-oxide",68.4187852709034,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
253.95,27.6615633154536,43332.1105645752,56779.1257734982,"6-(2-Phenylcarbohydrazonoyl)-2,1,3-benzoxadiazol-1-ium-1-olate",56.2550992532,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
398.96,27.6621253956388,3494.05432989407,5300.21700144107,"Silane, dimethyl(4-phenylphenoxy)undecyloxy-",61.6191394416974,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
